tick,lap,progress,speed,to_middle,moving_angle,steering,throttle,brake,collided,obs_count,obs_nearest_dist,target_speed,stuck_ticks,reverse_ticks,elapsed_ms
45,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4878
46,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4992
47,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,5099
48,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,5210
49,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,5323
50,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,5438
51,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,5548
52,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,5652
53,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,5764
54,1,0.4,-0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,5875
55,1,0.4,-0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,5979
56,1,0.4,-0.0,0.010,24.4,-0.117,1.000,0.000,false,0,-1.0,127.6,0,0,6087
57,1,0.4,0.9,0.010,-1.8,-0.001,1.000,0.000,false,0,-1.0,127.6,0,0,6199
58,1,0.4,3.0,0.010,1.7,-0.016,1.000,0.000,false,0,-1.0,127.6,0,0,6305
59,1,0.4,5.0,0.020,2.2,-0.019,1.000,0.000,false,0,-1.0,127.6,0,0,6418
60,1,0.4,6.9,0.020,2.0,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,6527
61,1,0.4,8.5,0.030,2.0,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,6634
62,1,0.4,10.4,0.040,2.0,-0.019,1.000,0.000,false,0,-1.0,127.6,0,0,6748
63,1,0.4,12.2,0.050,1.9,-0.019,1.000,0.000,false,0,-1.0,127.6,0,0,6860
64,1,0.4,13.8,0.060,1.8,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,6964
65,1,0.4,14.3,0.080,1.7,-0.019,1.000,0.000,false,0,-1.0,127.6,0,0,7075
66,1,0.4,16.0,0.090,1.6,-0.019,1.000,0.000,false,0,-1.0,127.6,0,0,7184
67,1,0.4,16.6,0.100,1.5,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,7294
68,1,0.4,18.6,0.120,1.4,-0.019,1.000,0.000,false,0,-1.0,127.6,0,0,7405
69,1,0.4,20.6,0.130,1.3,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,7514
70,1,0.4,21.9,0.140,1.2,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,7624
71,1,0.4,23.1,0.150,1.0,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,7732
72,1,0.4,25.1,0.160,0.9,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,7844
73,1,0.4,27.2,0.180,0.8,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,7957
74,1,0.4,29.2,0.190,0.6,-0.017,1.000,0.000,false,0,-1.0,127.6,0,0,8068
75,1,0.4,31.3,0.190,0.5,-0.017,1.000,0.000,false,0,-1.0,127.6,0,0,8183
76,1,0.4,33.3,0.200,0.4,-0.017,1.000,0.000,false,0,-1.0,127.6,0,0,8288
77,1,0.8,35.2,0.240,1.8,-0.020,1.000,0.000,false,0,-1.0,128.4,0,0,8403
78,1,0.8,36.9,0.270,1.7,-0.020,1.000,0.000,false,0,-1.0,128.4,0,0,8509
79,1,0.8,38.2,0.300,1.5,-0.020,1.000,0.000,false,0,-1.0,128.4,0,0,8618
80,1,0.8,39.6,0.330,1.4,-0.021,1.000,0.000,false,0,-1.0,128.4,0,0,8731
81,1,0.8,41.5,0.350,1.2,-0.021,1.000,0.000,false,0,-1.0,128.4,0,0,8844
82,1,0.8,43.3,0.380,1.0,-0.021,1.000,0.000,false,0,-1.0,128.4,0,0,8957
83,1,0.8,45.2,0.400,0.9,-0.021,1.000,0.000,false,0,-1.0,128.4,0,0,9063
84,1,0.8,47.1,0.420,0.7,-0.021,1.000,0.000,false,0,-1.0,128.4,0,0,9172
85,1,1.2,48.6,0.450,1.6,-0.022,1.000,0.000,false,0,-1.0,125.2,0,0,9280
86,1,1.2,50.5,0.490,1.4,-0.022,1.000,0.000,false,0,-1.0,125.2,0,0,9394
87,1,1.2,52.3,0.520,1.3,-0.023,1.000,0.000,false,0,-1.0,125.2,0,0,9505
88,1,1.2,54.0,0.560,1.1,-0.023,1.000,0.000,false,0,-1.0,125.2,0,0,9610
89,1,1.2,55.8,0.580,0.9,-0.023,1.000,0.000,false,0,-1.0,125.2,0,0,9725
90,1,1.2,57.3,0.600,0.7,-0.023,1.000,0.000,false,0,-1.0,125.2,0,0,9828
91,1,1.5,59.1,0.630,1.0,-0.020,1.000,0.000,false,0,-1.0,121.2,0,0,9936
92,1,1.9,71.8,0.640,0.0,-0.010,1.000,0.000,false,0,-1.0,117.2,0,0,10795
93,1,1.9,72.9,0.620,-0.7,-0.006,1.000,0.000,false,0,-1.0,117.2,0,0,10883
94,1,2.3,75.0,0.570,-1.5,0.003,1.000,0.000,false,0,-1.0,111.6,0,0,11023
95,1,2.3,76.7,0.500,-1.6,0.006,1.000,0.000,false,0,-1.0,111.6,0,0,11134
96,1,2.3,78.3,0.430,-1.7,0.009,1.000,0.000,false,0,-1.0,111.6,0,0,11246
97,1,2.3,80.0,0.360,-1.7,0.011,1.000,0.000,false,0,-1.0,111.6,0,0,11354
98,1,2.7,81.6,0.280,-2.8,0.027,0.840,0.000,false,0,-1.0,106.8,0,0,11466
99,1,2.7,83.0,0.170,-2.7,0.030,0.793,0.000,false,0,-1.0,106.8,0,0,11575
100,1,2.7,84.6,0.060,-2.6,0.033,0.741,0.000,false,0,-1.0,106.8,0,0,11687
101,1,2.7,86.1,-0.050,-2.3,0.035,0.691,0.000,false,0,-1.0,106.8,0,0,11798
102,1,3.1,87.5,-0.180,-3.9,0.055,0.563,0.000,false,0,-1.0,104.4,0,0,11911
103,1,3.1,88.8,-0.350,-3.6,0.059,0.519,0.000,false,0,-1.0,104.4,0,0,12022
104,1,3.1,90.0,-0.500,-3.1,0.062,0.480,0.000,false,0,-1.0,104.4,0,0,12130
105,1,3.1,90.8,-0.630,-2.6,0.064,0.454,0.000,false,0,-1.0,104.4,0,0,12240
106,1,3.5,90.9,-0.800,-4.8,0.087,0.398,0.000,false,0,-1.0,102.8,0,0,12347
107,1,3.5,90.8,-1.010,-4.2,0.091,0.400,0.000,false,0,-1.0,102.8,0,0,12461
108,1,3.5,90.6,-1.170,-3.3,0.093,0.406,0.000,false,0,-1.0,102.8,0,0,12569
109,1,3.9,90.3,-1.290,-6.4,0.118,0.444,0.000,false,0,-1.0,103.6,0,0,12680
110,1,3.9,89.0,-1.550,-5.3,0.121,0.488,0.000,false,0,-1.0,103.6,0,0,12788
111,1,3.9,87.2,-1.730,-4.3,0.123,0.547,0.000,false,0,-1.0,103.6,0,0,12895
112,1,3.9,85.5,-1.880,-3.1,0.122,0.604,0.000,false,0,-1.0,103.6,0,0,13008
113,1,4.3,83.9,-2.020,-7.7,0.149,0.711,0.000,false,0,-1.0,105.2,0,0,13118
114,1,4.3,82.3,-2.300,-6.4,0.152,0.762,0.000,false,0,-1.0,105.2,0,0,13233
115,1,4.3,80.9,-2.520,-4.9,0.153,0.809,0.000,false,0,-1.0,105.2,0,0,13347
116,1,4.3,79.7,-2.670,-3.4,0.151,0.850,0.000,false,0,-1.0,105.2,0,0,13452
117,1,4.7,78.8,-2.750,-9.4,0.173,0.985,0.000,false,0,-1.0,108.4,0,0,13561
118,1,4.7,78.7,-3.080,-7.8,0.177,0.990,0.000,false,0,-1.0,108.4,0,0,13670
119,1,4.7,79.0,-3.340,-6.0,0.177,0.981,0.000,false,0,-1.0,108.4,0,0,13781
120,1,4.7,79.2,-3.520,-4.1,0.174,0.974,0.000,false,0,-1.0,108.4,0,0,13886
121,1,4.7,79.7,-3.610,-2.3,0.169,0.956,0.000,false,0,-1.0,108.4,0,0,13994
122,1,5.0,80.1,-3.820,-7.0,0.190,0.997,0.000,false,0,-1.0,110.0,0,0,14107
123,1,5.0,81.2,-4.040,-4.9,0.188,0.959,0.000,false,0,-1.0,110.0,0,0,14219
124,1,5.0,82.3,-4.160,-2.8,0.182,0.923,0.000,false,0,-1.0,110.0,0,0,14331
125,1,5.0,82.6,-4.200,-0.7,0.174,0.912,0.000,false,0,-1.0,110.0,0,0,14437
126,1,5.4,83.6,-4.260,-4.0,0.186,0.826,0.000,false,0,-1.0,108.4,0,0,14546
127,1,5.4,84.7,-4.350,-2.1,0.180,0.789,0.000,false,0,-1.0,108.4,0,0,14655
128,1,5.4,85.8,-4.350,0.1,0.171,0.753,0.000,false,0,-1.0,108.4,0,0,14767
129,1,5.4,86.8,-4.240,2.2,0.158,0.719,0.000,false,0,-1.0,108.4,0,0,14880
130,1,5.8,87.8,-4.160,-0.1,0.165,0.366,0.000,false,0,-1.0,98.8,0,0,14984
131,1,5.8,88.6,-4.060,2.0,0.152,0.340,0.000,false,0,-1.0,98.8,0,0,15096
132,1,5.8,88.6,-3.900,3.9,0.139,0.341,0.000,false,0,-1.0,98.8,0,0,15206
133,1,5.8,88.4,-3.620,5.8,0.121,0.346,0.000,false,0,-1.0,98.8,0,0,15319
134,1,6.2,88.2,-3.380,3.9,0.126,0.247,0.000,false,0,-1.0,95.6,0,0,15428
135,1,6.2,87.8,-3.100,5.8,0.109,0.261,0.000,false,0,-1.0,95.6,0,0,15539
136,1,6.2,86.4,-2.740,7.6,0.089,0.307,0.000,false,0,-1.0,95.6,0,0,15649
137,1,6.2,84.8,-2.370,9.1,0.070,0.359,0.000,false,0,-1.0,95.6,0,0,15758
138,1,6.6,83.0,-2.030,6.8,0.079,0.393,0.000,false,0,-1.0,94.8,0,0,15866
139,1,6.6,81.2,-1.660,8.1,0.061,0.452,0.000,false,0,-1.0,94.8,0,0,15975
140,1,6.6,79.5,-1.260,9.2,0.043,0.511,0.000,false,0,-1.0,94.8,0,0,16082
141,1,6.6,78.0,-0.890,10.0,0.027,0.559,0.000,false,0,-1.0,94.8,0,0,16192
142,1,7.0,76.4,-0.540,7.0,0.041,0.666,0.000,false,0,-1.0,96.4,0,0,16301
143,1,7.0,74.2,-0.090,7.7,0.023,0.739,0.000,false,0,-1.0,96.4,0,0,16465
144,1,7.0,73.1,0.220,8.3,0.010,0.777,0.000,false,0,-1.0,96.4,0,0,16569
145,1,7.0,71.9,0.560,8.6,-0.002,0.815,0.000,false,0,-1.0,96.4,0,0,16680
146,1,7.4,71.0,0.800,4.6,0.025,0.901,0.000,false,0,-1.0,98.0,0,0,16792
147,1,7.4,70.4,0.990,4.8,0.018,0.919,0.000,false,0,-1.0,98.0,0,0,16899
148,1,7.4,70.7,1.180,5.0,0.011,0.910,0.000,false,0,-1.0,98.0,0,0,17010
149,1,7.4,71.1,1.380,5.2,0.003,0.896,0.000,false,0,-1.0,98.0,0,0,17120
150,1,7.8,71.6,1.550,-1.5,0.036,1.000,0.000,false,0,-1.0,102.8,0,0,17230
151,1,7.8,72.6,1.500,-1.4,0.037,1.000,0.000,false,0,-1.0,102.8,0,0,17341
152,1,7.8,73.0,1.460,-1.1,0.037,0.995,0.000,false,0,-1.0,102.8,0,0,17454
153,1,7.8,74.4,1.420,-0.8,0.037,0.947,0.000,false,0,-1.0,102.8,0,0,17565
154,1,7.8,75.8,1.400,-0.5,0.037,0.899,0.000,false,0,-1.0,102.8,0,0,17670
155,1,8.1,77.3,0.740,-16.9,0.090,1.000,0.000,false,0,-1.0,115.6,0,0,17782
156,1,8.1,78.1,0.140,-16.5,0.108,1.000,0.000,false,0,-1.0,115.6,0,0,17891
157,1,8.1,78.8,-0.530,-15.8,0.126,1.000,0.000,false,0,-1.0,115.6,0,0,18002
158,1,8.1,80.2,-1.170,-15.0,0.143,1.000,0.000,false,0,-1.0,115.6,0,0,18111
159,1,8.5,81.6,-1.980,-22.1,0.183,1.000,0.000,false,0,-1.0,122.0,0,0,18227
160,1,8.5,82.9,-2.900,-20.8,0.207,1.000,0.000,false,0,-1.0,122.0,0,0,18336
161,1,8.5,84.2,-3.760,-19.2,0.228,1.000,0.000,false,0,-1.0,122.0,0,0,18446
162,1,8.5,85.5,-4.550,-17.3,0.245,1.000,0.000,false,0,-1.0,122.0,0,0,18556
163,1,8.9,86.7,-5.330,-18.9,0.270,1.000,0.000,false,0,-1.0,124.4,0,0,18671
164,1,8.9,87.7,-6.000,-16.8,0.282,1.000,0.000,false,0,-1.0,124.4,0,0,18776
165,1,8.9,88.7,-6.690,-14.4,0.294,1.000,0.000,false,0,-1.0,124.4,0,0,18890
166,1,8.9,89.7,-7.250,-11.6,0.299,1.000,0.000,false,0,-1.0,124.4,0,0,19003
167,1,9.3,90.7,-7.720,-10.7,0.307,1.000,0.000,false,0,-1.0,126.0,0,0,19117
168,1,9.3,91.6,-8.110,-7.8,0.307,1.000,0.000,false,0,-1.0,126.0,0,0,19222
169,1,9.3,92.4,-8.340,-4.7,0.301,1.000,0.000,false,0,-1.0,126.0,0,0,19329
170,1,9.3,93.1,-8.410,-1.5,0.289,1.000,0.000,false,0,-1.0,126.0,0,0,19441
171,1,9.7,93.8,-8.380,0.1,0.278,1.000,0.000,false,0,-1.0,126.8,0,0,19549
172,1,9.7,94.6,-8.200,3.5,0.257,1.000,0.000,false,0,-1.0,126.8,0,0,19672
173,1,9.7,95.4,-7.840,6.9,0.230,1.000,0.000,false,0,-1.0,126.8,0,0,19770
174,1,10.1,96.1,-7.330,8.7,0.204,1.000,0.000,false,0,-1.0,126.8,0,0,19882
175,1,10.1,97.2,-6.730,11.5,0.172,0.988,0.000,false,0,-1.0,126.8,0,0,20008
176,1,10.1,98.2,-5.920,14.3,0.133,0.952,0.000,false,0,-1.0,126.8,0,0,20123
177,1,10.1,99.4,-4.980,17.4,0.089,0.914,0.000,false,0,-1.0,126.8,0,0,20239
178,1,10.5,101.1,-3.550,19.4,0.031,0.858,0.000,false,0,-1.0,126.8,0,0,20392
179,1,10.9,104.5,-0.360,23.8,-0.087,0.689,0.000,false,0,-1.0,125.2,0,0,20669
180,1,10.9,105.8,0.880,25.9,-0.136,0.647,0.000,false,0,-1.0,125.2,0,0,20767
181,1,12.4,112.4,14.050,16.6,-0.521,0.346,0.000,false,0,-1.0,122.8,0,0,22226
182,1,12.8,108.7,14.610,3.8,-0.481,0.391,0.000,false,0,-1.0,120.4,0,0,22359
183,1,12.8,98.5,14.480,-1.0,-0.455,0.730,0.000,false,0,-1.0,120.4,0,0,22600
184,1,13.2,95.7,14.310,-6.3,-0.424,0.691,0.000,false,0,-1.0,116.4,0,0,22684
185,1,13.2,84.9,13.020,-11.4,-0.359,1.000,0.000,false,0,-1.0,116.4,0,0,22997
186,1,13.6,77.8,11.630,-20.9,-0.267,1.000,0.000,false,0,-1.0,110.0,0,0,23100
187,1,13.6,60.4,6.260,-33.9,-0.035,1.000,0.000,false,0,-1.0,110.0,0,0,23604
188,1,13.9,57.2,3.390,-47.0,0.122,1.000,0.000,false,0,-1.0,103.6,0,0,23846
189,1,13.9,57.9,1.770,-51.1,0.192,1.000,0.000,false,0,-1.0,103.6,0,0,24063
190,1,13.9,61.8,-2.970,-50.1,0.342,1.000,0.000,false,0,-1.0,103.6,0,0,24350
191,1,13.9,63.0,-4.260,-47.1,0.370,1.000,0.000,false,0,-1.0,103.6,0,0,24450
192,1,13.9,63.5,-5.690,-44.7,0.406,1.000,0.000,false,0,-1.0,103.6,0,0,24565
193,1,14.3,64.8,-7.060,-43.6,0.455,1.000,0.000,false,0,-1.0,101.2,0,0,24678
194,1,14.3,66.0,-8.400,-40.3,0.484,1.000,0.000,false,0,-1.0,101.2,0,0,24792
195,1,14.3,66.9,-9.480,-36.5,0.502,1.000,0.000,false,0,-1.0,101.2,0,0,24899
196,1,14.3,66.3,-10.950,-32.1,0.530,1.000,0.000,false,0,-1.0,101.2,0,0,25889
197,1,14.7,53.2,-13.710,-22.6,0.588,1.000,0.000,false,0,-1.0,100.4,0,0,25962
198,1,14.7,48.7,-13.960,-9.9,0.540,1.000,0.000,false,0,-1.0,100.4,0,0,26066
199,1,14.7,43.5,-14.090,-4.8,0.521,1.000,0.000,false,0,-1.0,100.4,0,0,26181
200,1,14.7,39.2,-14.080,0.2,0.499,1.000,0.000,false,0,-1.0,100.4,0,0,26283
201,1,14.7,34.8,-13.980,4.8,0.475,1.000,0.000,false,0,-1.0,100.4,0,0,26394
202,1,14.7,35.4,-13.790,10.0,0.446,1.000,0.000,false,0,-1.0,100.4,0,0,26502
203,1,14.7,35.7,-13.520,14.3,0.418,1.000,0.000,false,0,-1.0,100.4,0,0,26612
204,1,15.1,36.3,-13.260,14.1,0.422,1.000,0.000,false,0,-1.0,101.2,0,0,26720
205,1,15.1,37.2,-12.910,17.4,0.396,1.000,0.000,false,0,-1.0,101.2,0,0,26830
206,1,15.1,38.1,-12.500,20.7,0.368,1.000,0.000,false,0,-1.0,101.2,0,0,26938
207,1,15.1,39.8,-12.000,23.9,0.338,1.000,0.000,false,0,-1.0,101.2,0,0,27048
208,1,15.1,40.0,-11.520,26.5,0.310,1.000,0.000,false,0,-1.0,101.2,0,0,27155
209,1,15.1,41.8,-10.900,29.0,0.279,1.000,0.000,false,0,-1.0,101.2,0,0,27267
210,1,15.1,42.3,-10.210,31.4,0.246,1.000,0.000,false,0,-1.0,101.2,0,0,27382
211,1,15.1,41.6,-9.480,33.6,0.213,1.000,0.000,false,0,-1.0,101.2,0,0,27489
212,1,15.1,39.0,-8.720,35.8,0.178,1.000,0.000,false,0,-1.0,101.2,0,0,27599
213,1,15.1,35.3,-8.120,37.1,0.153,1.000,0.000,false,0,-1.0,101.2,0,0,27708
214,1,15.5,35.7,-7.440,33.3,0.154,1.000,0.000,false,0,-1.0,104.4,0,0,27819
215,1,15.5,35.6,-6.810,34.9,0.127,1.000,0.000,false,0,-1.0,104.4,0,0,27933
216,1,15.5,35.8,-6.150,35.9,0.101,1.000,0.000,false,0,-1.0,104.4,0,0,28038
217,1,15.5,36.4,-5.470,37.4,0.072,1.000,0.000,false,0,-1.0,104.4,0,0,28145
218,1,15.5,37.0,-4.860,38.2,0.049,1.000,0.000,false,0,-1.0,104.4,0,0,28255
219,1,15.5,37.2,-4.030,38.7,0.020,1.000,0.000,false,0,-1.0,104.4,0,0,28369
220,1,15.5,38.6,-3.270,39.0,-0.006,1.000,0.000,false,0,-1.0,104.4,0,0,28485
221,1,15.5,39.0,-2.510,39.1,-0.031,1.000,0.000,false,0,-1.0,104.4,0,0,28595
222,1,15.5,40.8,-1.820,39.0,-0.053,1.000,0.000,false,0,-1.0,104.4,0,0,28704
223,1,15.5,41.5,-1.010,38.7,-0.078,1.000,0.000,false,0,-1.0,104.4,0,0,28816
224,1,15.5,43.0,-0.190,38.3,-0.103,1.000,0.000,false,0,-1.0,104.4,0,0,28924
225,1,15.9,44.6,0.520,27.9,-0.093,1.000,0.000,false,0,-1.0,110.8,0,0,29034
226,1,15.9,46.5,1.180,27.3,-0.112,1.000,0.000,false,0,-1.0,110.8,0,0,29142
227,1,15.9,48.3,1.840,26.5,-0.130,1.000,0.000,false,0,-1.0,110.8,0,0,29260
228,1,15.9,49.9,2.510,25.6,-0.147,1.000,0.000,false,0,-1.0,110.8,0,0,29366
229,1,15.9,50.8,3.170,24.6,-0.164,1.000,0.000,false,0,-1.0,110.8,0,0,29480
230,1,15.9,52.5,3.810,23.3,-0.179,1.000,0.000,false,0,-1.0,110.8,0,0,29591
231,1,15.9,54.2,4.430,22.0,-0.194,1.000,0.000,false,0,-1.0,110.8,0,0,29702
232,1,16.3,55.7,4.780,11.2,-0.176,1.000,0.000,false,0,-1.0,118.0,0,0,29808
233,1,16.3,57.4,5.080,9.8,-0.179,1.000,0.000,false,0,-1.0,118.0,0,0,29920
234,1,16.3,59.1,5.350,8.2,-0.181,1.000,0.000,false,0,-1.0,118.0,0,0,30027
235,1,16.3,60.7,5.560,6.6,-0.181,1.000,0.000,false,0,-1.0,118.0,0,0,30136
236,1,16.3,62.1,5.710,5.0,-0.179,1.000,0.000,false,0,-1.0,118.0,0,0,30247
237,1,16.7,63.8,5.780,-1.8,-0.161,1.000,0.000,false,0,-1.0,121.2,0,0,30352
238,1,16.7,66.0,5.600,-3.7,-0.146,1.000,0.000,false,0,-1.0,121.2,0,0,30500
239,1,16.7,67.4,5.420,-5.5,-0.132,1.000,0.000,false,0,-1.0,121.2,0,0,30609
240,1,16.7,69.0,5.160,-7.0,-0.117,1.000,0.000,false,0,-1.0,121.2,0,0,30721
241,1,16.7,70.7,4.840,-8.5,-0.100,1.000,0.000,false,0,-1.0,121.2,0,0,30834
242,1,17.0,72.3,4.350,-13.1,-0.069,1.000,0.000,false,0,-1.0,122.8,0,0,30937
243,1,17.0,73.7,3.870,-14.2,-0.048,1.000,0.000,false,0,-1.0,122.8,0,0,31046
244,1,17.0,75.3,3.260,-15.1,-0.025,1.000,0.000,false,0,-1.0,122.8,0,0,31157
245,1,17.0,77.2,2.500,-15.9,0.004,1.000,0.000,false,0,-1.0,122.8,0,0,31279
246,1,17.4,78.6,1.870,-18.8,0.035,1.000,0.000,false,0,-1.0,123.6,0,0,31376
247,1,17.4,80.3,1.060,-19.0,0.062,1.000,0.000,false,0,-1.0,123.6,0,0,31486
248,1,17.4,81.7,0.350,-19.1,0.086,1.000,0.000,false,0,-1.0,123.6,0,0,31596
249,1,17.4,83.3,-0.480,-18.8,0.111,1.000,0.000,false,0,-1.0,123.6,0,0,31707
250,1,17.8,84.8,-1.320,-20.0,0.141,1.000,0.000,false,0,-1.0,124.4,0,0,31819
251,1,17.8,86.4,-2.200,-19.2,0.166,1.000,0.000,false,0,-1.0,124.4,0,0,31928
252,1,17.8,87.9,-3.040,-18.1,0.189,1.000,0.000,false,0,-1.0,124.4,0,0,32039
253,1,17.8,89.3,-3.840,-16.7,0.208,1.000,0.000,false,0,-1.0,124.4,0,0,32147
254,1,18.2,90.5,-4.480,-16.6,0.227,1.000,0.000,false,0,-1.0,125.2,0,0,32257
255,1,18.2,91.9,-5.210,-14.9,0.243,1.000,0.000,false,0,-1.0,125.2,0,0,32368
256,1,18.2,93.2,-5.890,-12.7,0.255,1.000,0.000,false,0,-1.0,125.2,0,0,32488
257,1,18.2,94.4,-6.420,-10.3,0.261,1.000,0.000,false,0,-1.0,125.2,0,0,32593
258,1,18.6,95.3,-6.800,-9.2,0.269,0.995,0.000,false,0,-1.0,125.2,0,0,32701
259,1,18.6,96.4,-7.150,-6.7,0.269,0.960,0.000,false,0,-1.0,125.2,0,0,32811
