tick,lap,progress,speed,to_middle,moving_angle,steering,throttle,brake,collided,obs_count,obs_nearest_dist,target_speed,stuck_ticks,reverse_ticks,elapsed_ms
32,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,3463
33,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,3588
34,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,3696
35,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,3808
36,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,3915
37,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,4032
38,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,4134
39,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,4243
40,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,4352
41,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,4477
42,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,4573
43,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,4683
44,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,4794
45,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,4904
46,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,5016
47,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,5122
48,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,5233
49,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,5344
50,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,5460
51,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,5577
52,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,5676
53,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,5785
54,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,5893
55,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,6011
56,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,6115
57,1,0.4,0.0,0.010,24.4,-0.287,1.000,0.000,false,0,-1.0,127.6,0,0,6223
58,1,0.4,-0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,6335
59,1,0.4,0.0,0.010,47.6,-0.545,1.000,0.000,false,0,-1.0,127.6,0,0,6442
60,1,0.4,1.2,0.010,-15.7,0.158,1.000,0.000,false,0,-1.0,127.6,0,0,6559
61,1,0.4,3.3,0.000,-5.5,0.051,1.000,0.000,false,0,-1.0,127.6,0,0,6661
62,1,0.4,5.0,0.010,3.1,-0.051,1.000,0.000,false,0,-1.0,127.6,0,0,6770
63,1,0.4,6.9,0.010,1.9,-0.037,1.000,0.000,false,0,-1.0,127.6,0,0,6881
64,1,0.4,8.8,0.020,1.1,-0.035,1.000,0.000,false,0,-1.0,127.6,0,0,6993
65,1,0.4,10.6,0.020,1.1,-0.035,1.000,0.000,false,0,-1.0,127.6,0,0,7099
66,1,0.4,12.2,0.030,1.0,-0.038,1.000,0.000,false,0,-1.0,127.6,0,0,7207
67,1,0.4,13.8,0.040,0.8,-0.039,1.000,0.000,false,0,-1.0,127.6,0,0,7316
68,1,0.4,23.1,0.030,-0.1,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,8065
69,1,0.4,24.3,0.020,-0.9,-0.006,1.000,0.000,false,0,-1.0,127.6,0,0,8120
70,1,0.4,26.4,0.010,-0.8,-0.004,1.000,0.000,false,0,-1.0,127.6,0,0,8235
71,1,0.4,28.3,-0.000,-0.8,-0.001,1.000,0.000,false,0,-1.0,127.6,0,0,8342
72,1,0.4,30.4,-0.020,-0.8,0.004,1.000,0.000,false,0,-1.0,127.6,0,0,8463
73,1,0.4,32.5,-0.030,-0.8,0.005,1.000,0.000,false,0,-1.0,127.6,0,0,8564
74,1,0.8,34.4,-0.020,0.9,-0.011,1.000,0.000,false,0,-1.0,128.4,0,0,8674
75,1,0.8,36.4,-0.010,0.8,-0.012,1.000,0.000,false,0,-1.0,128.4,0,0,8784
76,1,0.8,37.2,0.000,0.7,-0.012,1.000,0.000,false,0,-1.0,128.4,0,0,8895
77,1,0.8,38.8,0.020,0.6,-0.015,1.000,0.000,false,0,-1.0,128.4,0,0,9004
78,1,0.8,40.7,0.030,0.5,-0.015,1.000,0.000,false,0,-1.0,128.4,0,0,9119
79,1,0.8,42.6,0.040,0.4,-0.015,1.000,0.000,false,0,-1.0,128.4,0,0,9224
80,1,0.8,44.5,0.050,0.3,-0.016,1.000,0.000,false,0,-1.0,128.4,0,0,9335
81,1,0.8,46.0,0.050,0.2,-0.014,1.000,0.000,false,0,-1.0,128.4,0,0,9443
82,1,1.2,47.9,0.060,1.1,-0.021,1.000,0.000,false,0,-1.0,125.2,0,0,9554
83,1,1.2,49.7,0.090,1.0,-0.024,1.000,0.000,false,0,-1.0,125.2,0,0,9664
84,1,1.2,51.3,0.110,0.8,-0.024,1.000,0.000,false,0,-1.0,125.2,0,0,9763
85,1,1.2,53.1,0.120,0.7,-0.023,1.000,0.000,false,0,-1.0,125.2,0,0,9874
86,1,1.2,54.8,0.140,0.5,-0.023,1.000,0.000,false,0,-1.0,125.2,0,0,9988
87,1,1.2,56.6,0.150,0.3,-0.022,1.000,0.000,false,0,-1.0,125.2,0,0,10094
88,1,1.5,58.4,0.150,0.5,-0.017,1.000,0.000,false,0,-1.0,121.2,0,0,10207
89,1,1.5,59.9,0.160,0.3,-0.015,1.000,0.000,false,0,-1.0,121.2,0,0,10312
90,1,1.5,61.6,0.160,0.2,-0.014,1.000,0.000,false,0,-1.0,121.2,0,0,10426
91,1,1.5,63.4,0.170,0.0,-0.012,1.000,0.000,false,0,-1.0,121.2,0,0,10537
92,1,1.5,65.1,0.160,-0.1,-0.010,1.000,0.000,false,0,-1.0,121.2,0,0,10643
93,1,1.5,66.8,0.150,-0.2,-0.007,1.000,0.000,false,0,-1.0,121.2,0,0,10754
94,1,1.9,68.5,0.140,-0.4,0.003,1.000,0.000,false,0,-1.0,117.2,0,0,10863
95,1,1.9,69.9,0.120,-0.5,0.006,1.000,0.000,false,0,-1.0,117.2,0,0,10973
96,1,1.9,71.6,0.100,-0.5,0.009,1.000,0.000,false,0,-1.0,117.2,0,0,11084
97,1,1.9,73.3,0.080,-0.5,0.011,1.000,0.000,false,0,-1.0,117.2,0,0,11199
98,1,2.3,74.9,0.060,-1.1,0.024,1.000,0.000,false,0,-1.0,111.6,0,0,11310
99,1,2.3,76.6,0.020,-1.0,0.027,1.000,0.000,false,0,-1.0,111.6,0,0,11425
100,1,2.3,78.3,-0.020,-0.8,0.028,1.000,0.000,false,0,-1.0,111.6,0,0,11534
101,1,2.3,79.9,-0.040,-0.6,0.028,1.000,0.000,false,0,-1.0,111.6,0,0,11642
102,1,2.3,81.3,-0.050,-0.4,0.026,1.000,0.000,false,0,-1.0,111.6,0,0,11750
103,1,2.7,82.9,-0.110,-1.3,0.051,0.796,0.000,false,0,-1.0,106.8,0,0,11860
104,1,2.7,84.5,-0.160,-1.0,0.051,0.743,0.000,false,0,-1.0,106.8,0,0,11974
105,1,2.7,86.0,-0.180,-0.6,0.048,0.692,0.000,false,0,-1.0,106.8,0,0,12078
106,1,3.1,87.5,-0.210,-2.0,0.076,0.563,0.000,false,0,-1.0,104.4,0,0,12189
107,1,3.1,88.7,-0.270,-1.5,0.075,0.525,0.000,false,0,-1.0,104.4,0,0,12297
108,1,3.1,89.9,-0.320,-1.0,0.073,0.484,0.000,false,0,-1.0,104.4,0,0,12408
109,1,3.1,90.8,-0.330,-0.3,0.065,0.453,0.000,false,0,-1.0,104.4,0,0,12542
110,1,3.5,91.2,-0.380,-2.3,0.101,0.385,0.000,false,0,-1.0,102.8,0,0,12647
111,1,3.5,91.2,-0.450,-1.3,0.095,0.387,0.000,false,0,-1.0,102.8,0,0,12755
112,1,3.5,91.0,-0.460,-0.3,0.085,0.393,0.000,false,0,-1.0,102.8,0,0,12866
113,1,3.5,90.7,-0.430,0.7,0.071,0.404,0.000,false,0,-1.0,102.8,0,0,12973
114,1,3.9,89.3,-0.540,-2.4,0.123,0.475,0.000,false,0,-1.0,103.6,0,0,13083
115,1,3.9,87.6,-0.610,-1.3,0.118,0.535,0.000,false,0,-1.0,103.6,0,0,13198
116,1,3.9,85.8,-0.610,-0.2,0.106,0.592,0.000,false,0,-1.0,103.6,0,0,13302
117,1,4.3,84.4,-0.630,-4.9,0.163,0.693,0.000,false,0,-1.0,105.2,0,0,13413
118,1,4.3,82.8,-0.800,-3.7,0.165,0.745,0.000,false,0,-1.0,105.2,0,0,13523
119,1,4.3,81.4,-0.900,-2.4,0.160,0.793,0.000,false,0,-1.0,105.2,0,0,13634
120,1,4.3,80.1,-0.940,-0.9,0.148,0.837,0.000,false,0,-1.0,105.2,0,0,13746
121,1,4.7,79.0,-0.990,-6.8,0.210,0.981,0.000,false,0,-1.0,108.4,0,0,13864
122,1,4.7,78.5,-1.220,-5.0,0.210,0.995,0.000,false,0,-1.0,108.4,0,0,13978
123,1,4.7,78.9,-1.350,-3.0,0.199,0.984,0.000,false,0,-1.0,108.4,0,0,14090
124,1,4.7,78.9,-1.390,-0.9,0.179,0.983,0.000,false,0,-1.0,108.4,0,0,14195
125,1,5.0,79.6,-1.370,-5.5,0.219,1.000,0.000,false,0,-1.0,110.0,0,0,14304
126,1,5.0,79.7,-1.520,-3.4,0.208,1.000,0.000,false,0,-1.0,110.0,0,0,14414
127,1,5.0,80.8,-1.560,-1.1,0.184,0.973,0.000,false,0,-1.0,110.0,0,0,14527
128,1,5.0,81.8,-1.510,1.2,0.153,0.941,0.000,false,0,-1.0,110.0,0,0,14641
129,1,5.4,82.2,-1.370,-1.8,0.168,0.873,0.000,false,0,-1.0,108.4,0,0,14749
130,1,5.4,83.3,-1.350,0.4,0.141,0.835,0.000,false,0,-1.0,108.4,0,0,14862
131,1,5.4,84.5,-1.240,2.5,0.107,0.796,0.000,false,0,-1.0,108.4,0,0,14971
132,1,5.4,85.5,-1.070,4.3,0.073,0.763,0.000,false,0,-1.0,108.4,0,0,15079
133,1,5.8,86.7,-0.810,1.5,0.082,0.405,0.000,false,0,-1.0,98.8,0,0,15189
134,1,5.8,87.7,-0.670,3.0,0.054,0.369,0.000,false,0,-1.0,98.8,0,0,15302
135,1,5.8,88.0,-0.460,4.3,0.023,0.359,0.000,false,0,-1.0,98.8,0,0,15413
136,1,5.8,88.1,-0.200,5.4,-0.010,0.357,0.000,false,0,-1.0,98.8,0,0,15521
137,1,6.2,88.0,0.010,2.3,0.013,0.254,0.000,false,0,-1.0,95.6,0,0,15632
138,1,6.2,87.7,0.130,2.9,-0.003,0.263,0.000,false,0,-1.0,95.6,0,0,15740
139,1,6.2,87.1,0.290,3.3,-0.020,0.284,0.000,false,0,-1.0,95.6,0,0,15850
140,1,6.2,85.3,0.450,3.5,-0.036,0.344,0.000,false,0,-1.0,95.6,0,0,15960
141,1,6.6,83.5,0.510,-0.1,0.009,0.378,0.000,false,0,-1.0,94.8,0,0,16071
142,1,6.6,81.7,0.510,-0.1,0.008,0.437,0.000,false,0,-1.0,94.8,0,0,16180
143,1,6.6,80.2,0.500,-0.1,0.008,0.487,0.000,false,0,-1.0,94.8,0,0,16290
144,1,6.6,78.5,0.490,-0.2,0.009,0.544,0.000,false,0,-1.0,94.8,0,0,16397
145,1,7.0,76.8,0.400,-3.8,0.070,0.652,0.000,false,0,-1.0,96.4,0,0,16512
146,1,7.0,75.3,0.250,-3.6,0.081,0.703,0.000,false,0,-1.0,96.4,0,0,16624
147,1,7.0,73.9,0.110,-3.3,0.090,0.750,0.000,false,0,-1.0,96.4,0,0,16729
148,1,7.0,72.8,0.020,-2.8,0.093,0.786,0.000,false,0,-1.0,96.4,0,0,16838
149,1,7.4,71.7,-0.090,-6.4,0.163,0.876,0.000,false,0,-1.0,98.0,0,0,16950
150,1,7.4,70.8,-0.300,-5.4,0.172,0.906,0.000,false,0,-1.0,98.0,0,0,17061
151,1,7.4,70.5,-0.460,-4.1,0.173,0.916,0.000,false,0,-1.0,98.0,0,0,17173
152,1,7.4,71.1,-0.560,-2.6,0.166,0.896,0.000,false,0,-1.0,98.0,0,0,17281
153,1,7.4,71.1,-0.600,-1.0,0.152,0.898,0.000,false,0,-1.0,98.0,0,0,17393
154,1,7.8,72.3,-0.770,-6.0,0.233,1.000,0.000,false,0,-1.0,102.8,0,0,17532
155,1,7.8,72.9,-0.980,-3.5,0.224,0.998,0.000,false,0,-1.0,102.8,0,0,17694
156,1,7.8,73.9,-1.010,-1.1,0.199,0.962,0.000,false,0,-1.0,102.8,0,0,17798
157,1,7.8,75.4,-0.960,1.1,0.168,0.913,0.000,false,0,-1.0,102.8,0,0,17930
158,1,8.1,76.5,-1.790,-12.7,0.344,1.000,0.000,false,0,-1.0,115.6,0,0,18105
159,1,8.1,-20.5,16.090,11.1,-1.000,1.000,0.000,true,0,-1.0,52.0,1,0,21456
160,1,8.1,-3.1,13.820,-59.7,-0.289,1.000,0.000,false,0,-1.0,52.0,2,0,22145
161,1,8.1,-1.7,13.770,-77.2,-0.094,1.000,0.000,false,0,-1.0,52.0,3,0,22215
162,1,8.1,0.6,13.740,-69.4,-0.181,1.000,0.000,false,0,-1.0,52.0,4,0,22333
163,1,8.1,4.2,13.840,114.0,-1.000,1.000,0.000,false,0,-1.0,52.0,0,0,22508
164,1,8.1,6.6,13.990,111.5,-1.000,1.000,0.000,false,0,-1.0,52.0,0,0,22637
165,1,8.1,7.0,14.050,107.6,-1.000,1.000,0.000,false,0,-1.0,52.0,0,0,22676
166,1,8.1,8.9,14.310,102.7,-1.000,1.000,0.000,false,0,-1.0,52.0,0,0,22772
167,1,8.1,11.0,14.630,94.6,-1.000,1.000,0.000,false,0,-1.0,52.0,0,0,22900
168,1,8.1,13.0,14.980,89.0,-1.000,1.000,0.000,false,0,-1.0,52.0,0,0,22999
169,1,8.1,16.4,15.640,83.9,-1.000,1.000,0.000,false,0,-1.0,52.0,0,0,23152
170,1,8.1,17.8,15.960,79.3,-1.000,1.000,0.000,false,0,-1.0,52.0,0,0,23212
171,1,8.1,19.8,16.470,75.2,-1.000,1.000,0.000,false,0,-1.0,52.0,0,0,23321
172,1,8.1,22.1,17.100,69.4,-1.000,0.996,0.000,false,0,-1.0,52.0,0,0,23443
173,1,8.1,24.3,17.760,62.8,-1.000,0.924,0.000,false,0,-1.0,52.0,0,0,23543
174,1,8.1,26.8,18.530,55.4,-1.000,0.839,0.000,false,0,-1.0,52.0,0,0,23679
175,1,8.1,28.6,19.110,48.0,-1.000,0.778,0.000,false,0,-1.0,52.0,0,0,23775
176,1,8.1,30.6,19.740,40.9,-1.000,0.712,0.000,false,0,-1.0,52.0,0,0,23887
177,1,8.1,24.6,20.110,25.7,-1.000,0.912,0.000,true,0,-1.0,52.0,0,0,24001
178,1,8.1,27.3,20.380,18.5,-1.000,0.825,0.000,false,0,-1.0,52.0,0,0,24116
179,1,8.1,29.3,20.540,12.2,-1.000,0.757,0.000,false,0,-1.0,52.0,0,0,24224
180,1,8.1,31.1,20.620,5.7,-0.966,0.697,0.000,false,0,-1.0,52.0,0,0,24334
181,1,8.1,32.4,20.590,-1.8,-0.879,0.654,0.000,false,0,-1.0,52.0,0,0,24443
182,1,8.1,32.8,20.440,-8.9,-0.799,0.642,0.000,false,0,-1.0,52.0,0,0,24555
183,1,8.1,33.0,20.200,-15.2,-0.727,0.634,0.000,false,0,-1.0,52.0,0,0,24662
184,1,8.1,33.0,19.830,-21.1,-0.659,0.633,0.000,false,0,-1.0,52.0,0,0,24775
185,1,8.1,32.9,19.360,-27.0,-0.592,0.636,0.000,false,0,-1.0,52.0,0,0,24887
186,1,8.1,32.8,18.810,-32.3,-0.531,0.641,0.000,false,0,-1.0,52.0,0,0,25000
187,1,8.1,32.8,18.190,-37.1,-0.474,0.640,0.000,false,0,-1.0,52.0,0,0,25113
188,1,8.1,33.0,17.510,-41.4,-0.421,0.634,0.000,false,0,-1.0,52.0,0,0,25218
189,1,8.1,33.2,16.880,-44.9,-0.378,0.626,0.000,false,0,-1.0,52.0,0,0,25325
190,1,8.1,33.5,16.100,-48.0,-0.337,0.615,0.000,false,0,-1.0,52.0,0,0,25435
191,1,8.1,33.9,15.280,-51.0,-0.295,0.602,0.000,false,0,-1.0,52.0,0,0,25548
192,1,8.1,34.3,14.410,-53.7,-0.256,0.589,0.000,false,0,-1.0,52.0,0,0,25661
193,1,8.1,34.7,13.500,-57.0,-0.209,0.576,0.000,false,0,-1.0,52.0,0,0,25773
194,1,8.1,35.1,12.560,-59.0,-0.174,0.563,0.000,false,0,-1.0,52.0,0,0,25879
195,1,8.1,35.5,11.600,-60.6,-0.142,0.551,0.000,false,0,-1.0,52.0,0,0,25991
196,1,8.1,35.8,10.750,-61.9,-0.113,0.541,0.000,false,0,-1.0,52.0,0,0,26098
197,1,8.1,36.0,9.750,-62.9,-0.082,0.532,0.000,false,0,-1.0,52.0,0,0,26205
198,1,8.1,36.3,8.720,-63.9,-0.047,0.525,0.000,false,0,-1.0,52.0,0,0,26322
199,1,8.1,36.5,7.690,-64.2,-0.015,0.518,0.000,false,0,-1.0,52.0,0,0,26432
200,1,8.1,36.6,6.660,-64.9,0.030,1.000,0.000,false,0,-1.0,125.2,0,0,26542
201,1,8.1,36.9,5.630,-64.2,0.069,1.000,0.000,false,0,-1.0,125.2,0,0,26654
202,1,8.1,37.4,4.730,-64.2,0.124,1.000,0.000,false,0,-1.0,125.2,0,0,26762
203,1,8.1,42.5,-1.160,-61.3,0.872,1.000,0.000,false,0,-1.0,125.2,0,0,27410
204,1,8.1,43.6,-2.440,-58.1,1.000,1.000,0.000,false,0,-1.0,125.2,0,0,27503
205,1,8.1,45.0,-3.490,-56.7,1.000,1.000,0.000,false,0,-1.0,124.4,0,0,27600
206,1,8.1,46.2,-4.490,-53.6,1.000,1.000,0.000,false,0,-1.0,124.4,0,0,27704
207,1,8.1,47.2,-5.600,-49.0,1.000,1.000,0.000,false,0,-1.0,124.4,0,0,27814
208,1,8.1,47.5,-6.610,-43.1,1.000,1.000,0.000,false,0,-1.0,124.4,0,0,27928
209,1,8.1,48.5,-7.500,-36.3,1.000,0.116,0.000,false,0,-1.0,52.0,0,0,28032
210,1,8.1,49.3,-8.250,-29.5,1.000,0.090,0.000,false,0,-1.0,52.0,0,0,28143
211,1,8.1,49.5,-8.750,-22.0,0.946,0.082,0.000,false,0,-1.0,52.0,0,0,28255
212,1,8.1,49.1,-9.160,-15.2,0.884,0.097,0.000,false,0,-1.0,52.0,0,0,28366
213,1,8.1,48.5,-9.350,-7.3,0.805,0.115,0.000,false,0,-1.0,52.0,0,0,28480
214,1,8.1,46.1,-9.360,-0.6,0.743,0.196,0.000,false,0,-1.0,52.0,0,0,28587
215,1,8.1,41.9,-9.240,5.5,0.695,0.338,0.000,false,0,-1.0,52.0,0,0,28698
216,1,8.1,36.9,-8.990,11.6,0.649,0.505,0.000,false,0,-1.0,52.0,0,0,28797
217,1,8.1,36.0,-8.630,18.3,0.571,0.533,0.000,false,0,-1.0,52.0,0,0,28908
218,1,8.1,35.3,-8.170,24.2,0.498,0.558,0.000,false,0,-1.0,52.0,0,0,29021
219,1,8.1,34.9,-7.720,28.5,0.440,0.571,0.000,false,0,-1.0,52.0,0,0,29128
220,1,8.1,34.5,-7.140,32.0,0.386,1.000,0.000,false,0,-1.0,123.6,0,0,29240
221,1,8.1,34.4,-6.510,36.1,0.318,1.000,0.000,false,0,-1.0,123.6,0,0,29354
222,1,8.1,34.8,-5.820,39.0,0.254,1.000,0.000,false,0,-1.0,123.6,0,0,29461
223,1,8.1,35.5,-5.080,42.1,0.175,1.000,0.000,false,0,-1.0,123.6,0,0,29567
224,1,8.1,36.1,-4.410,43.0,0.119,1.000,0.000,false,0,-1.0,122.8,0,0,29679
225,1,8.1,36.5,-3.620,44.2,0.041,1.000,0.000,false,0,-1.0,122.8,0,0,29793
226,1,8.1,37.7,-2.790,45.0,-0.061,1.000,0.000,false,0,-1.0,122.8,0,0,29906
227,1,8.1,38.4,-1.950,45.1,-0.172,1.000,0.000,false,0,-1.0,122.8,0,0,30010
228,1,8.1,40.1,-1.090,44.3,-0.301,1.000,0.000,false,0,-1.0,122.8,0,0,30119
229,1,8.1,40.5,-0.350,43.0,-0.409,1.000,0.000,false,0,-1.0,122.8,0,0,30228
230,1,8.1,41.9,0.490,40.8,-0.523,1.000,0.000,false,0,-1.0,122.8,0,0,30334
231,1,8.1,43.6,1.310,37.7,-0.609,1.000,0.000,false,0,-1.0,122.8,0,0,30445
232,1,8.1,45.2,2.090,34.1,-0.664,1.000,0.000,false,0,-1.0,122.8,0,0,30557
233,1,8.1,46.5,2.710,30.1,-0.682,1.000,0.000,false,0,-1.0,122.8,0,0,30664
234,1,8.1,46.9,3.350,25.8,-0.695,1.000,0.000,false,0,-1.0,122.8,0,0,30771
235,1,8.1,48.3,3.850,19.8,-0.661,1.000,0.000,false,0,-1.0,120.4,0,0,30881
236,1,8.1,49.7,4.240,14.6,-0.625,1.000,0.000,false,0,-1.0,120.4,0,0,30994
237,1,8.1,50.8,4.470,9.8,-0.581,1.000,0.000,false,0,-1.0,120.4,0,0,31100
238,1,8.1,52.2,4.610,5.0,-0.529,1.000,0.000,false,0,-1.0,120.4,0,0,31211
239,1,8.1,53.6,4.610,0.1,-0.466,1.000,0.000,false,0,-1.0,120.4,0,0,31323
240,1,8.1,55.0,4.470,-4.7,-0.395,1.000,0.000,false,0,-1.0,120.4,0,0,31436
241,1,8.1,56.5,4.180,-10.2,-0.302,1.000,0.000,false,0,-1.0,116.4,0,0,31548
242,1,8.1,58.0,3.740,-14.2,-0.215,1.000,0.000,false,0,-1.0,116.4,0,0,31662
243,1,8.1,59.6,3.190,-17.5,-0.125,1.000,0.000,false,0,-1.0,116.4,0,0,31773
244,1,8.1,61.3,2.530,-20.2,-0.028,1.000,0.000,false,0,-1.0,116.4,0,0,31883
245,1,8.1,63.0,1.800,-22.1,0.069,1.000,0.000,false,0,-1.0,116.4,0,0,32002
246,1,8.1,64.7,1.010,-23.2,0.166,1.000,0.000,false,0,-1.0,116.4,0,0,32105
247,1,8.1,66.4,0.160,-24.6,0.277,1.000,0.000,false,0,-1.0,110.0,0,0,32217
248,1,8.1,67.8,-0.570,-23.9,0.343,1.000,0.000,false,0,-1.0,110.0,0,0,32324
249,1,8.1,69.3,-1.380,-22.4,0.404,1.000,0.000,false,0,-1.0,110.0,0,0,32436
250,1,8.1,70.7,-2.140,-20.1,0.444,1.000,0.000,false,0,-1.0,110.0,0,0,32548
251,1,8.1,72.0,-2.790,-17.1,0.462,1.000,0.000,false,0,-1.0,110.0,0,0,32661
252,1,8.1,73.1,-3.370,-15.1,0.488,1.000,0.000,false,0,-1.0,103.6,0,0,32769
253,1,8.1,74.5,-3.990,-10.0,0.471,0.970,0.000,false,0,-1.0,103.6,0,0,32941
254,1,8.1,75.1,-4.140,-5.0,0.424,0.951,0.000,false,0,-1.0,103.6,0,0,33030
255,1,8.1,75.9,-4.180,-1.2,0.381,0.924,0.000,false,0,-1.0,103.6,0,0,33146
256,1,8.1,76.7,-4.090,1.5,0.354,0.817,0.000,false,0,-1.0,101.2,0,0,33259
257,1,8.1,77.5,-3.830,6.0,0.283,0.791,0.000,false,0,-1.0,101.2,0,0,33365
258,1,8.1,78.4,-3.390,10.4,0.200,0.761,0.000,false,0,-1.0,101.2,0,0,33476
259,1,8.1,79.2,-2.870,14.2,0.117,0.732,0.000,false,0,-1.0,101.2,0,0,33584
