tick,lap,progress,speed,to_middle,moving_angle,steering,throttle,brake,collided,obs_count,obs_nearest_dist,target_speed,stuck_ticks,reverse_ticks,elapsed_ms
23,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,2562
24,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,2673
25,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,2782
26,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,2890
27,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,3007
28,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,3110
29,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,3223
30,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,3330
31,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,3439
32,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,3550
33,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,3655
34,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,3774
35,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,3969
36,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4078
37,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4188
38,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4297
39,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4411
40,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4519
41,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4636
42,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4743
43,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4850
44,1,0.4,0.0,0.010,47.6,-0.220,1.000,0.000,false,0,-1.0,127.6,0,0,4962
45,1,0.4,0.0,0.010,-19.2,0.077,1.000,0.000,false,0,-1.0,127.6,0,0,5075
46,1,0.4,0.0,0.010,176.9,-0.795,1.000,0.000,false,0,-1.0,127.6,0,0,5181
47,1,0.4,1.2,0.010,-3.4,0.006,1.000,0.000,false,0,-1.0,127.6,0,0,5292
48,1,0.4,3.0,0.010,0.6,-0.011,1.000,0.000,false,0,-1.0,127.6,0,0,5400
49,1,0.4,5.0,0.020,2.3,-0.019,1.000,0.000,false,0,-1.0,127.6,0,0,5511
50,1,0.4,6.9,0.020,2.0,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,5624
51,1,0.4,8.8,0.030,2.0,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,5736
52,1,0.4,10.7,0.040,1.9,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,5843
53,1,0.4,12.5,0.050,1.8,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,5959
54,1,0.4,13.7,0.070,1.7,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,6091
55,1,0.4,16.2,0.090,1.6,-0.019,1.000,0.000,false,0,-1.0,127.6,0,0,6279
56,1,0.4,17.1,0.100,1.5,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,6398
57,1,0.4,19.5,0.120,1.3,-0.018,1.000,0.000,false,0,-1.0,127.6,0,0,6542
58,1,1.2,51.7,0.510,2.5,-0.028,1.000,0.000,false,0,-1.0,125.2,0,0,8581
59,1,1.2,54.1,0.560,1.3,-0.024,1.000,0.000,false,0,-1.0,125.2,0,0,8697
60,1,1.2,55.7,0.590,1.1,-0.024,1.000,0.000,false,0,-1.0,125.2,0,0,8802
61,1,1.2,57.4,0.610,0.9,-0.024,1.000,0.000,false,0,-1.0,125.2,0,0,8912
62,1,1.5,59.2,0.640,1.1,-0.020,1.000,0.000,false,0,-1.0,121.2,0,0,9028
63,1,1.5,60.7,0.670,0.9,-0.020,1.000,0.000,false,0,-1.0,121.2,0,0,9125
64,1,1.5,62.5,0.690,0.7,-0.020,1.000,0.000,false,0,-1.0,121.2,0,0,9238
65,1,1.5,64.0,0.710,0.5,-0.020,1.000,0.000,false,0,-1.0,121.2,0,0,9341
66,1,1.5,65.7,0.720,0.4,-0.020,1.000,0.000,false,0,-1.0,121.2,0,0,9452
67,1,1.9,67.4,0.730,0.1,-0.013,1.000,0.000,false,0,-1.0,117.2,0,0,9567
68,1,1.9,69.1,0.720,-0.1,-0.012,1.000,0.000,false,0,-1.0,117.2,0,0,9680
69,1,1.9,70.8,0.710,-0.3,-0.011,1.000,0.000,false,0,-1.0,117.2,0,0,9789
70,1,1.9,72.5,0.700,-0.4,-0.010,1.000,0.000,false,0,-1.0,117.2,0,0,9903
71,1,1.9,74.2,0.680,-0.5,-0.009,1.000,0.000,false,0,-1.0,117.2,0,0,10015
72,1,2.3,75.8,0.630,-1.2,0.000,1.000,0.000,false,0,-1.0,111.6,0,0,10126
73,1,2.3,77.5,0.580,-1.3,0.002,1.000,0.000,false,0,-1.0,111.6,0,0,10237
74,1,2.3,79.1,0.520,-1.4,0.005,1.000,0.000,false,0,-1.0,111.6,0,0,10348
75,1,2.3,80.5,0.470,-1.4,0.006,1.000,0.000,false,0,-1.0,111.6,0,0,10456
76,1,2.7,82.2,0.380,-2.6,0.023,0.821,0.000,false,0,-1.0,106.8,0,0,10566
77,1,2.7,83.8,0.260,-2.5,0.026,0.767,0.000,false,0,-1.0,106.8,0,0,10679
78,1,2.7,85.3,0.150,-2.4,0.029,0.715,0.000,false,0,-1.0,106.8,0,0,10793
79,1,2.7,86.8,0.050,-2.2,0.031,0.666,0.000,false,0,-1.0,106.8,0,0,10897
80,1,3.1,88.2,-0.110,-3.9,0.053,0.539,0.000,false,0,-1.0,104.4,0,0,11009
81,1,3.1,89.4,-0.280,-3.6,0.057,0.499,0.000,false,0,-1.0,104.4,0,0,11118
82,1,3.1,90.4,-0.410,-3.2,0.059,0.466,0.000,false,0,-1.0,104.4,0,0,11226
83,1,3.1,91.1,-0.550,-2.7,0.062,0.445,0.000,false,0,-1.0,104.4,0,0,11337
84,1,3.5,91.1,-0.780,-5.0,0.087,0.389,0.000,false,0,-1.0,102.8,0,0,11448
85,1,3.5,91.0,-1.000,-4.3,0.091,0.393,0.000,false,0,-1.0,102.8,0,0,11561
86,1,3.5,90.7,-1.170,-3.4,0.093,0.403,0.000,false,0,-1.0,102.8,0,0,11674
87,1,3.9,90.3,-1.370,-6.5,0.121,0.445,0.000,false,0,-1.0,103.6,0,0,11784
88,1,3.9,88.4,-1.640,-5.5,0.125,0.505,0.000,false,0,-1.0,103.6,0,0,11899
89,1,3.9,86.7,-1.850,-4.4,0.127,0.563,0.000,false,0,-1.0,103.6,0,0,12003
90,1,3.9,85.2,-1.980,-3.2,0.126,0.612,0.000,false,0,-1.0,103.6,0,0,12113
91,1,4.3,83.6,-2.220,-7.8,0.156,0.720,0.000,false,0,-1.0,105.2,0,0,12219
92,1,4.3,82.1,-2.510,-6.5,0.160,0.770,0.000,false,0,-1.0,105.2,0,0,12333
93,1,4.3,80.7,-2.730,-5.0,0.160,0.816,0.000,false,0,-1.0,105.2,0,0,12444
94,1,4.3,79.5,-2.880,-3.4,0.158,0.857,0.000,false,0,-1.0,105.2,0,0,12553
95,1,4.7,78.7,-3.120,-9.3,0.185,0.989,0.000,false,0,-1.0,108.4,0,0,12665
96,1,4.7,78.7,-3.400,-7.6,0.186,0.990,0.000,false,0,-1.0,108.4,0,0,12774
97,1,4.7,78.9,-3.660,-5.8,0.187,0.984,0.000,false,0,-1.0,108.4,0,0,12884
98,1,4.7,79.2,-3.820,-3.8,0.183,0.972,0.000,false,0,-1.0,108.4,0,0,12997
99,1,5.0,79.6,-3.940,-8.3,0.199,1.000,0.000,false,0,-1.0,110.0,0,0,13104
100,1,5.0,80.3,-4.210,-6.2,0.199,0.991,0.000,false,0,-1.0,110.0,0,0,13216
101,1,5.0,81.4,-4.390,-4.0,0.195,0.953,0.000,false,0,-1.0,110.0,0,0,13326
102,1,5.0,81.9,-4.460,-1.9,0.188,0.936,0.000,false,0,-1.0,110.0,0,0,13433
103,1,5.0,82.6,-4.450,0.2,0.178,0.913,0.000,false,0,-1.0,110.0,0,0,13543
104,1,5.4,83.8,-4.560,-2.8,0.190,0.822,0.000,false,0,-1.0,108.4,0,0,13659
105,1,5.4,84.8,-4.590,-0.6,0.182,0.785,0.000,false,0,-1.0,108.4,0,0,13763
106,1,5.4,85.9,-4.510,1.6,0.169,0.749,0.000,false,0,-1.0,108.4,0,0,13874
107,1,5.4,86.8,-4.360,3.7,0.155,0.720,0.000,false,0,-1.0,108.4,0,0,13983
108,1,5.8,87.8,-4.270,1.2,0.163,0.367,0.000,false,0,-1.0,98.8,0,0,14093
109,1,5.8,88.6,-4.110,3.3,0.148,0.339,0.000,false,0,-1.0,98.8,0,0,14206
110,1,5.8,88.6,-3.850,5.4,0.130,0.339,0.000,false,0,-1.0,98.8,0,0,14312
111,1,6.2,88.5,-3.520,3.5,0.132,0.237,0.000,false,0,-1.0,95.6,0,0,14426
112,1,6.2,88.3,-3.250,5.5,0.115,0.245,0.000,false,0,-1.0,95.6,0,0,14539
113,1,6.2,87.9,-2.950,7.3,0.097,0.257,0.000,false,0,-1.0,95.6,0,0,14644
114,1,6.2,86.7,-2.530,8.9,0.076,0.296,0.000,false,0,-1.0,95.6,0,0,14755
115,1,6.6,84.9,-2.080,6.8,0.080,0.330,0.000,false,0,-1.0,94.8,0,0,14868
116,1,6.6,83.1,-1.700,8.2,0.062,0.391,0.000,false,0,-1.0,94.8,0,0,14975
117,1,6.6,81.3,-1.280,9.4,0.043,0.451,0.000,false,0,-1.0,94.8,0,0,15085
118,1,6.6,79.8,-0.890,10.3,0.026,0.502,0.000,false,0,-1.0,94.8,0,0,15194
119,1,7.0,78.0,-0.430,7.4,0.036,0.612,0.000,false,0,-1.0,96.4,0,0,15302
120,1,7.0,76.4,-0.090,8.0,0.022,0.666,0.000,false,0,-1.0,96.4,0,0,15416
121,1,7.0,74.9,0.260,8.5,0.008,0.716,0.000,false,0,-1.0,96.4,0,0,15531
122,1,7.0,73.6,0.620,8.8,-0.005,0.762,0.000,false,0,-1.0,96.4,0,0,15635
123,1,7.0,72.5,0.930,9.0,-0.016,0.796,0.000,false,0,-1.0,96.4,0,0,15743
124,1,7.4,71.5,1.180,4.9,0.011,0.884,0.000,false,0,-1.0,98.0,0,0,15853
125,1,7.4,70.7,1.370,5.0,0.004,0.910,0.000,false,0,-1.0,98.0,0,0,15966
126,1,7.4,70.7,1.560,5.0,-0.002,0.910,0.000,false,0,-1.0,98.0,0,0,16079
127,1,7.4,71.3,1.760,5.0,-0.008,0.888,0.000,false,0,-1.0,98.0,0,0,16184
128,1,7.8,71.4,1.900,-1.8,0.026,1.000,0.000,false,0,-1.0,102.8,0,0,16292
129,1,7.8,72.6,1.830,-1.8,0.028,1.000,0.000,false,0,-1.0,102.8,0,0,16402
130,1,7.8,72.8,1.760,-1.7,0.030,1.000,0.000,false,0,-1.0,102.8,0,0,16509
131,1,7.8,74.2,1.700,-1.5,0.031,0.954,0.000,false,0,-1.0,102.8,0,0,16620
132,1,7.8,75.4,1.660,-1.2,0.031,0.913,0.000,false,0,-1.0,102.8,0,0,16729
133,1,8.1,76.9,1.000,-17.8,0.086,1.000,0.000,false,0,-1.0,115.6,0,0,16840
134,1,8.1,77.7,0.270,-17.4,0.107,1.000,0.000,false,0,-1.0,115.6,0,0,16953
135,1,8.1,78.7,-0.430,-16.7,0.127,1.000,0.000,false,0,-1.0,115.6,0,0,17064
136,1,8.1,80.0,-1.110,-15.9,0.146,1.000,0.000,false,0,-1.0,115.6,0,0,17177
137,1,8.5,81.4,-1.990,-23.0,0.188,1.000,0.000,false,0,-1.0,122.0,0,0,17283
138,1,8.5,82.8,-2.940,-21.7,0.213,1.000,0.000,false,0,-1.0,122.0,0,0,17392
139,1,8.5,83.9,-3.710,-20.2,0.231,1.000,0.000,false,0,-1.0,122.0,0,0,17501
140,1,8.5,85.1,-4.550,-18.5,0.251,1.000,0.000,false,0,-1.0,122.0,0,0,17612
141,1,8.9,86.3,-5.360,-20.1,0.276,1.000,0.000,false,0,-1.0,124.4,0,0,17726
142,1,8.9,87.5,-6.190,-17.7,0.292,1.000,0.000,false,0,-1.0,124.4,0,0,17836
143,1,8.9,88.5,-6.910,-15.1,0.304,1.000,0.000,false,0,-1.0,124.4,0,0,17948
144,1,8.9,89.5,-7.500,-12.2,0.310,1.000,0.000,false,0,-1.0,124.4,0,0,18056
145,1,9.3,90.3,-7.920,-11.5,0.318,1.000,0.000,false,0,-1.0,126.0,0,0,18164
146,1,9.3,91.1,-8.360,-8.8,0.320,1.000,0.000,false,0,-1.0,126.0,0,0,18274
147,1,9.3,91.9,-8.630,-5.5,0.314,1.000,0.000,false,0,-1.0,126.0,0,0,18388
148,1,9.3,92.7,-8.740,-2.0,0.302,1.000,0.000,false,0,-1.0,126.0,0,0,18503
149,1,9.7,93.4,-8.730,-0.0,0.289,1.000,0.000,false,0,-1.0,126.8,0,0,18615
150,1,9.7,94.3,-8.560,3.3,0.269,1.000,0.000,false,0,-1.0,126.8,0,0,18720
151,1,9.7,95.1,-8.220,6.5,0.244,1.000,0.000,false,0,-1.0,126.8,0,0,18827
152,1,10.1,95.7,-7.800,8.2,0.221,1.000,0.000,false,0,-1.0,126.8,0,0,18946
153,1,10.1,96.2,-7.190,11.1,0.189,1.000,0.000,false,0,-1.0,126.8,0,0,19048
154,1,10.1,97.2,-6.450,14.2,0.151,0.988,0.000,false,0,-1.0,126.8,0,0,19158
155,1,10.1,98.0,-5.680,17.0,0.113,0.960,0.000,false,0,-1.0,126.8,0,0,19266
156,1,10.5,99.3,-4.500,19.1,0.063,0.916,0.000,false,0,-1.0,126.8,0,0,19384
157,1,10.5,100.6,-3.320,21.9,0.012,0.872,0.000,false,0,-1.0,126.8,0,0,19498
158,1,10.5,101.8,-2.190,23.9,-0.034,0.832,0.000,false,0,-1.0,126.8,0,0,19602
159,1,10.9,103.3,-0.800,26.0,-0.082,0.729,0.000,false,0,-1.0,125.2,0,0,19713
160,1,10.9,104.6,0.460,27.0,-0.127,0.686,0.000,false,0,-1.0,125.2,0,0,19819
161,1,10.9,106.1,1.990,27.4,-0.179,0.638,0.000,false,0,-1.0,125.2,0,0,19932
162,1,10.9,107.3,3.510,27.2,-0.227,0.595,0.000,false,0,-1.0,125.2,0,0,20042
163,1,11.2,108.4,4.970,25.3,-0.266,0.560,0.000,false,0,-1.0,125.2,0,0,20155
164,1,11.2,109.2,6.360,23.9,-0.305,0.533,0.000,false,0,-1.0,125.2,0,0,20269
165,1,11.2,109.7,7.640,21.9,-0.338,0.517,0.000,false,0,-1.0,125.2,0,0,20382
166,1,11.6,109.8,8.760,18.6,-0.359,0.486,0.000,false,0,-1.0,124.4,0,0,20491
167,1,11.6,109.5,9.710,16.0,-0.379,0.498,0.000,false,0,-1.0,124.4,0,0,20607
168,1,11.6,107.6,10.460,12.6,-0.388,0.561,0.000,false,0,-1.0,124.4,0,0,20714
169,1,12.0,103.1,10.910,8.7,-0.385,0.682,0.000,false,0,-1.0,123.6,0,0,20816
170,1,12.0,97.8,11.230,5.7,-0.382,0.862,0.000,false,0,-1.0,123.6,0,0,20931
171,1,12.0,92.4,11.350,2.2,-0.370,1.000,0.000,false,0,-1.0,123.6,0,0,21039
172,1,12.4,87.3,11.260,-2.4,-0.346,1.000,0.000,false,0,-1.0,122.8,0,0,21157
173,1,12.4,82.2,10.970,-6.3,-0.319,1.000,0.000,false,0,-1.0,122.8,0,0,21260
174,1,12.8,53.5,6.790,-19.6,-0.123,1.000,0.000,false,0,-1.0,120.4,0,0,21960
175,1,12.8,50.2,5.590,-30.9,-0.034,1.000,0.000,false,0,-1.0,120.4,0,0,22104
176,1,12.8,50.4,5.450,-33.1,-0.020,1.000,0.000,false,0,-1.0,120.4,0,0,22127
177,1,12.8,50.6,4.550,-34.1,0.014,1.000,0.000,false,0,-1.0,120.4,0,0,22233
178,1,13.2,52.1,3.620,-36.3,0.056,1.000,0.000,false,0,-1.0,116.4,0,0,22346
179,1,13.2,52.9,2.770,-36.5,0.085,1.000,0.000,false,0,-1.0,116.4,0,0,22454
180,1,13.2,53.8,1.780,-36.3,0.116,1.000,0.000,false,0,-1.0,116.4,0,0,22568
181,1,13.2,55.5,0.770,-35.7,0.146,1.000,0.000,false,0,-1.0,116.4,0,0,22680
182,1,13.2,57.2,-0.240,-34.8,0.175,1.000,0.000,false,0,-1.0,116.4,0,0,22795
183,1,13.2,58.5,-1.240,-33.6,0.202,1.000,0.000,false,0,-1.0,116.4,0,0,22902
184,1,13.2,59.3,-2.220,-32.2,0.227,1.000,0.000,false,0,-1.0,116.4,0,0,23012
185,1,13.6,60.9,-3.180,-31.7,0.261,1.000,0.000,false,0,-1.0,110.0,0,0,23127
186,1,13.6,62.2,-4.140,-29.8,0.284,1.000,0.000,false,0,-1.0,110.0,0,0,23231
187,1,13.6,63.7,-4.930,-27.7,0.300,1.000,0.000,false,0,-1.0,110.0,0,0,23343
188,1,13.6,65.2,-5.800,-25.4,0.318,1.000,0.000,false,0,-1.0,110.0,0,0,23454
189,1,13.6,66.6,-6.590,-22.7,0.332,1.000,0.000,false,0,-1.0,110.0,0,0,23564
190,1,13.6,68.0,-7.320,-19.7,0.342,1.000,0.000,false,0,-1.0,110.0,0,0,23672
191,1,13.9,69.1,-7.880,-18.4,0.360,1.000,0.000,false,0,-1.0,103.6,0,0,23782
192,1,13.9,70.3,-8.460,-15.4,0.365,1.000,0.000,false,0,-1.0,103.6,0,0,23893
193,1,13.9,71.5,-8.930,-12.2,0.366,1.000,0.000,false,0,-1.0,103.6,0,0,24002
194,1,13.9,72.7,-9.260,-8.5,0.361,1.000,0.000,false,0,-1.0,103.6,0,0,24111
195,1,13.9,72.7,-9.440,-4.6,0.349,1.000,0.000,false,0,-1.0,103.6,0,0,24222
196,1,14.3,71.4,-9.540,-2.9,0.354,0.995,0.000,false,0,-1.0,101.2,0,0,24336
197,1,14.3,70.1,-9.520,0.6,0.338,1.000,0.000,false,0,-1.0,101.2,0,0,24443
198,1,14.3,68.4,-9.350,4.3,0.316,1.000,0.000,false,0,-1.0,101.2,0,0,24555
199,1,14.3,66.8,-9.030,8.5,0.287,1.000,0.000,false,0,-1.0,101.2,0,0,24662
200,1,14.3,63.4,-8.580,12.5,0.255,1.000,0.000,false,0,-1.0,101.2,0,0,24777
201,1,14.7,63.2,-8.090,13.7,0.245,1.000,0.000,false,0,-1.0,100.4,0,0,24885
202,1,14.7,63.2,-7.590,17.0,0.214,1.000,0.000,false,0,-1.0,100.4,0,0,24993
203,1,14.7,62.9,-6.910,20.0,0.178,1.000,0.000,false,0,-1.0,100.4,0,0,25105
204,1,14.7,62.2,-6.150,22.8,0.141,1.000,0.000,false,0,-1.0,100.4,0,0,25218
205,1,14.7,61.2,-5.320,25.6,0.102,1.000,0.000,false,0,-1.0,100.4,0,0,25322
206,1,14.7,60.6,-4.560,27.7,0.068,1.000,0.000,false,0,-1.0,100.4,0,0,25431
207,1,15.1,60.3,-3.700,25.7,0.060,1.000,0.000,false,0,-1.0,101.2,0,0,25541
208,1,15.1,60.8,-2.840,27.0,0.027,1.000,0.000,false,0,-1.0,101.2,0,0,25650
209,1,15.1,61.1,-1.940,27.9,-0.006,1.000,0.000,false,0,-1.0,101.2,0,0,25760
210,1,15.1,62.2,-1.030,28.4,-0.038,1.000,0.000,false,0,-1.0,101.2,0,0,25870
211,1,15.1,62.7,-0.220,28.5,-0.065,1.000,0.000,false,0,-1.0,101.2,0,0,25979
212,1,15.1,64.0,0.860,28.4,-0.099,1.000,0.000,false,0,-1.0,101.2,0,0,26106
213,1,15.5,65.6,1.680,22.4,-0.093,1.000,0.000,false,0,-1.0,104.4,0,0,26212
214,1,15.5,66.9,2.340,21.8,-0.112,1.000,0.000,false,0,-1.0,104.4,0,0,26322
215,1,15.5,67.4,3.090,21.0,-0.133,1.000,0.000,false,0,-1.0,104.4,0,0,26432
216,1,15.5,68.9,3.820,20.0,-0.152,1.000,0.000,false,0,-1.0,104.4,0,0,26542
217,1,15.9,70.4,4.580,9.0,-0.141,1.000,0.000,false,0,-1.0,110.8,0,0,26651
218,1,15.9,71.9,4.880,7.7,-0.145,1.000,0.000,false,0,-1.0,110.8,0,0,26761
219,1,15.9,73.2,5.100,6.5,-0.146,1.000,0.000,false,0,-1.0,110.8,0,0,26868
220,1,15.9,74.7,5.300,5.1,-0.147,1.000,0.000,false,0,-1.0,110.8,0,0,26981
221,1,15.9,76.1,5.450,3.6,-0.145,1.000,0.000,false,0,-1.0,110.8,0,0,27092
222,1,16.3,77.6,5.130,-7.3,-0.105,1.000,0.000,false,0,-1.0,118.0,0,0,27199
223,1,16.3,79.1,4.760,-8.8,-0.086,1.000,0.000,false,0,-1.0,118.0,0,0,27308
224,1,16.3,80.4,4.380,-10.1,-0.068,1.000,0.000,false,0,-1.0,118.0,0,0,27417
225,1,16.3,81.9,3.890,-11.3,-0.047,1.000,0.000,false,0,-1.0,118.0,0,0,27526
226,1,16.7,83.4,3.120,-17.5,-0.004,1.000,0.000,false,0,-1.0,121.2,0,0,27638
227,1,16.7,85.0,2.290,-18.4,0.026,1.000,0.000,false,0,-1.0,121.2,0,0,27748
228,1,16.7,86.6,1.420,-18.9,0.057,1.000,0.000,false,0,-1.0,121.2,0,0,27859
229,1,17.0,88.1,0.510,-22.3,0.097,1.000,0.000,false,0,-1.0,122.8,0,0,27970
230,1,17.0,89.7,-0.540,-22.2,0.130,1.000,0.000,false,0,-1.0,122.8,0,0,28081
231,1,17.0,90.9,-1.440,-21.7,0.157,1.000,0.000,false,0,-1.0,122.8,0,0,28191
232,1,17.0,92.4,-2.460,-20.9,0.187,1.000,0.000,false,0,-1.0,122.8,0,0,28303
233,1,17.4,93.8,-3.460,-22.0,0.222,0.993,0.000,false,0,-1.0,123.6,0,0,28416
234,1,17.4,95.2,-4.500,-20.5,0.249,0.948,0.000,false,0,-1.0,123.6,0,0,28519
235,1,17.4,96.4,-5.460,-18.7,0.272,0.907,0.000,false,0,-1.0,123.6,0,0,28633
236,1,17.4,97.3,-6.210,-16.7,0.288,0.875,0.000,false,0,-1.0,123.6,0,0,28737
237,1,17.8,98.3,-7.010,-16.2,0.309,0.868,0.000,false,0,-1.0,124.4,0,0,28852
238,1,17.8,99.2,-7.720,-13.3,0.319,0.840,0.000,false,0,-1.0,124.4,0,0,28965
239,1,17.8,99.9,-8.290,-10.5,0.325,0.817,0.000,false,0,-1.0,124.4,0,0,29069
240,1,18.2,100.4,-8.700,-9.0,0.330,0.826,0.000,false,0,-1.0,125.2,0,0,29181
241,1,18.2,100.8,-8.990,-6.0,0.326,0.813,0.000,false,0,-1.0,125.2,0,0,29288
242,1,18.2,101.2,-9.120,-2.4,0.314,0.802,0.000,false,0,-1.0,125.2,0,0,29396
243,1,18.2,101.4,-9.050,1.2,0.296,0.792,0.000,false,0,-1.0,125.2,0,0,29510
244,1,18.6,101.6,-8.830,3.7,0.277,0.787,0.000,false,0,-1.0,125.2,0,0,29617
245,1,18.6,102.0,-8.450,6.7,0.252,0.774,0.000,false,0,-1.0,125.2,0,0,29734
246,1,18.6,102.3,-7.980,9.7,0.223,0.764,0.000,false,0,-1.0,125.2,0,0,29833
247,1,19.0,102.6,-7.300,11.3,0.194,0.755,0.000,false,0,-1.0,125.2,0,0,29942
248,1,19.0,103.0,-6.630,14.0,0.160,0.740,0.000,false,0,-1.0,125.2,0,0,30052
249,1,19.0,103.6,-5.530,16.9,0.112,0.722,0.000,false,0,-1.0,125.2,0,0,30170
250,1,19.0,104.0,-4.560,20.1,0.066,0.705,0.000,false,0,-1.0,125.2,0,0,30270
251,1,19.4,104.7,-3.340,21.8,0.019,0.656,0.000,false,0,-1.0,124.4,0,0,30381
252,1,19.4,105.4,-2.120,24.1,-0.031,0.633,0.000,false,0,-1.0,124.4,0,0,30489
253,1,19.4,106.2,-0.660,26.0,-0.087,0.606,0.000,false,0,-1.0,124.4,0,0,30602
254,1,19.8,107.0,0.850,26.5,-0.138,0.552,0.000,false,0,-1.0,123.6,0,0,30710
255,1,19.8,107.5,2.400,27.2,-0.191,0.537,0.000,false,0,-1.0,123.6,0,0,30821
256,1,19.8,107.6,3.740,27.2,-0.234,0.534,0.000,false,0,-1.0,123.6,0,0,30940
257,1,20.2,107.3,5.260,25.6,-0.276,0.437,0.000,false,0,-1.0,120.4,0,0,31047
258,1,20.2,106.8,6.630,24.2,-0.314,0.455,0.000,false,0,-1.0,120.4,0,0,31149
259,1,20.2,106.1,7.720,22.3,-0.341,0.476,0.000,false,0,-1.0,120.4,0,0,31254
